frame,time_ms,right_elbow,left_elbow,right_knee,left_knee,right_shoulder,left_shoulder
272,9066,152.54176606358607,126.38688413564961,168.4587250276687,146.61534198274668,30.46877005427559,51.6128219809326
273,9100,178.3046318545761,133.36664485136995,168.44371735489602,161.7244276525715,22.620695090736838,62.63853323638353
274,9133,168.21703340098972,136.79732535675484,167.70021640993684,172.84059505586941,15.933360603146136,66.9096275148726
275,9166,169.2026001740074,119.08436657413148,174.50592750560847,173.27903675235487,22.5859810390278,59.794113571146006
276,9200,174.6145044367406,112.18229305494897,179.8161468050486,162.42605615660366,28.444932610299475,46.29622952262642
277,9233,75.03946595138667,117.38910494009694,170.5107613216438,132.806503114329,47.6505216202557,37.38550304114179
278,9266,32.59612141400212,127.06791698144718,169.0556951450102,117.16690986185499,65.12232039686945,34.061250394095644
279,9300,27.583086274399076,122.88248417195966,165.90736185900136,105.1630306763342,73.58164910204431,33.064051946568135
280,9333,26.743411051490952,114.81613219395147,166.84723981957404,181.0,82.64477412456553,26.337517915854946
281,9366,37.32447455067116,181.0,167.1841115488458,181.0,80.25558674787625,181.0
282,9400,50.15495458055062,109.6414749385131,172.38863024637996,103.93639007931614,75.63784311819367,16.93076365530186
283,9433,80.16893892110353,111.08699366691948,176.74408897073994,111.5635922582355,65.75226346090626,19.043658255565227
284,9466,118.2486036584476,114.1660213954481,177.30146504466265,128.93051825830602,54.63295921955412,19.334689086914686
285,9500,160.90315808954344,114.58133635417256,173.83140965423868,149.28690032023468,41.989923492769734,18.82024154178984
286,9533,173.5474233095121,117.91077151854233,176.09293731685494,174.6233938711293,29.940052966504386,19.08288104442025
287,9566,168.85234267514542,124.21257480101664,173.90117778125503,176.45256242683033,28.321676624441533,29.43543354189323
288,9600,157.6443038349685,127.37867285734546,168.0140408069992,176.52306507411706,28.508462970239517,35.96152488692766
289,9633,157.11155668054602,126.80710349584615,169.23157621431713,174.70592209026844,28.39487543555209,31.639375287643666
290,9666,152.50334528622966,123.69882524595451,173.23874843313044,178.23756524089228,27.75753903570083,23.345340305287912
291,9700,144.44135686315482,126.50476059916957,181.0,177.36816011827216,29.643314851063586,21.930946780157466
292,9733,158.4387381962529,139.56550941737555,181.0,178.34774712504444,39.42419060572234,21.663247072115123
293,9766,171.18819856414382,159.9322608407583,181.0,170.69347913441683,53.9447138122634,26.326941750489805
294,9800,56.134318603482164,144.38856526804904,181.0,170.4747679118339,73.81285031008356,26.872400523472468
295,9833,36.21383042191016,137.5929248130415,181.0,169.28733061328663,84.93590533990529,31.50540957115533
296,9866,30.54003406824813,126.68115794322965,79.18206843866851,179.0058925835373,92.83989085124591,40.81281443893501
297,9900,39.602578067351295,98.76736309033076,181.0,172.251123633166,92.58694498223365,40.942897270443076
298,9933,58.140209599669966,107.49530531152266,181.0,168.62487213256497,83.74616224545063,41.066705810631206
299,9966,85.86273312692164,123.11908708023142,181.0,169.98310505853374,71.86695566778114,37.45980962481253
300,10000,131.8084133555326,126.04061195181356,181.0,171.6775956519306,57.199115639501144,33.5881346244039
301,10033,171.68936891131395,118.33771477960269,181.0,173.51776937896793,41.259883032124826,25.911484068996028
302,10066,168.1627778696821,114.49778718998365,181.0,178.25513301221093,32.60776356042613,24.299115965619762
303,10100,147.62966802915594,101.60227452432905,181.0,176.75565408809138,16.4118009151747,18.560473941977733
304,10133,161.42414555806863,85.96616741295207,181.0,178.2095164689914,21.643223134019284,20.035841836942765
305,10166,159.3320967807159,95.5457868408903,181.0,178.08108034024156,21.95078963673611,14.521940062495036
306,10200,165.90271970802468,110.11907976529602,181.0,175.83844863826164,30.81477484959908,19.436104495029934
307,10233,174.78767447400375,151.75131549608082,181.0,168.1624886903555,46.67062477709282,35.26363306552924
308,10266,165.0531834132815,163.3792100511457,181.0,151.26089678338323,59.86792871010692,45.92722804723053
309,10300,153.89513061387564,35.03462425387629,181.0,155.66636524708747,75.08178515966429,60.61928886119387
310,10333,94.11537246304371,16.611322326275825,181.0,159.8464342395824,86.53939249626553,75.458368213623
311,10366,82.73403375785134,14.566431916952617,181.0,161.37305531219084,92.13950337944956,87.21758939844554
312,10400,106.37592722289223,20.486690506875796,181.0,171.4494399140348,90.67757803491504,90.30539989965658
313,10433,137.0265059394833,27.361977923308284,181.0,177.29011333660424,82.61970152030736,86.6948209781278
314,10466,159.1774121259071,25.99948814411389,181.0,171.48627491583022,74.11127438067568,81.4450443788177
315,10500,179.0347507906258,28.463605685649483,162.81403502984386,167.76305033888954,61.45196363436281,72.81972763362174
316,10533,164.18248214247697,4.893878968945942,148.30483257711956,168.7696994633326,45.23405501290577,53.729903203781696
317,10566,146.88629463954305,8.805126158378068,134.54166256411511,170.15413946096749,29.67905857628822,46.33757720458966
318,10600,122.99567436627014,5.186965613292049,122.82673422859781,178.65069074393875,12.450162319586399,38.478334324162745
319,10633,136.615668365787,28.30705727462355,132.55341674450273,178.64471606866266,14.855563822982262,14.314009556246964
320,10666,174.15780835944508,35.470155548773405,150.0472447349748,179.818464495917,29.33685087018648,9.789794567919397
321,10700,110.04342362773022,43.50534404574916,155.27710954832773,175.5135277930214,45.22176474000694,14.01265826424896
322,10733,35.231932909654134,36.64156830689432,181.0,175.15537961582933,63.46760584338075,29.168005264417918
323,10766,22.826442043975096,48.322518077684435,181.0,175.83255664562898,78.20881126571547,43.15790247452369
324,10800,23.27710853096086,181.0,181.0,175.99729700781208,91.55769969481578,181.0
325,10833,26.100675917678963,181.0,181.0,179.98681412789614,100.36312161386702,181.0
326,10866,31.65698312070952,57.36700303704206,181.0,181.0,103.10671578676603,76.27927446906891
327,10900,22.066563998966025,150.79377680607112,174.62087923541867,179.87332827832603,102.16573667117002,73.25939989304949
328,10933,20.432577360563293,135.24087703988187,176.35166500484073,176.75401710679085,97.23751379916665,67.68066917412334
329,10966,37.454744115805084,77.83847454604766,178.03857502099413,168.67278996274962,88.73850258687975,53.45778361142417
330,11000,37.41959686074594,59.362296108552464,166.11044071969647,154.50417212309645,73.32241095324474,47.63786880767171
331,11033,33.87183705831524,53.5564524410604,149.31269024134747,134.75699195355514,58.77380192694411,40.524731299787604
332,11066,40.455863510829204,43.389514909925666,151.75369894162844,117.05917647920971,40.53293824789814,40.266152468729246
333,11100,36.414526929911915,40.259044004228365,166.0975520335993,130.5350821315283,27.407424296474844,30.80659031169561
334,11133,45.72783634097288,41.059266881643225,170.89953752942367,140.55936266655058,20.028656437729015,29.651452113695733
335,11166,47.49250217476287,15.981693116133544,175.6075210368083,145.0181063192063,26.319730016154278,29.22535750814962
336,11200,56.53595543166105,1.2589984837769364,170.8959513413099,155.07018543240488,43.763962133313136,44.87856667052269
337,11233,44.01756745865358,7.517444901937517,173.29378918038333,181.0,59.55756944436762,59.759242091903
338,11266,11.292360776587202,0.6989893758886686,175.7496527772144,169.70094405209636,73.25039456538224,73.80049084358357
339,11300,18.288271342457588,3.648571830721697,181.0,181.0,81.75484628282327,89.25254122496736
340,11333,127.80437539009318,4.0241470763994265,181.0,181.0,85.17184143258434,94.63801428771279
341,11366,140.60896275567148,1.7908222699553935,181.0,181.0,83.66517793366648,94.7023643632429
342,11400,151.77332506542658,4.2062507133558,176.60464522655934,179.3546999813891,76.89860620936017,86.72152208638761
343,11433,147.43752802691327,5.307949021171808,171.80568860246086,171.88580490985217,69.89855080031609,76.36781874807474
344,11466,173.79021385158651,16.7658920311857,159.07341186858244,156.74917928289634,60.1954520320226,66.03778664842301
345,11500,169.7990415674259,23.605585624383878,140.03424484707566,150.33772313114272,49.53939380003427,55.489009257417486
346,11533,164.7019994711224,36.73072933817293,132.3737925763991,155.8319259867441,38.29730547292391,33.11518209416449
347,11566,62.83447046569429,36.52045718031535,138.74729598294388,161.53137449817186,28.15225864221926,17.287992771215706
348,11600,80.8788087107917,41.05342714066445,155.9869236175968,159.52293861092332,23.25719548606333,8.847407717811906
349,11633,18.322248893777083,43.659713754733104,167.4982767767982,165.1348115279885,35.46937843630555,7.984705252236353
350,11666,15.329344091053713,43.71452461794724,173.06853323876012,158.08777317735044,47.8100679710781,4.447008646169727
351,11700,4.2810301200049965,50.06645563541711,169.65986695033857,164.46253776456015,66.56787716743611,20.459095033160732
352,11733,3.7842619178314845,40.034169069286655,178.65906018170372,177.26679862104655,79.44179245521353,39.317133987897755
353,11766,11.37806102340011,33.668643202580384,173.38286901321075,177.80457169835776,91.5703697329038,56.729006691735
354,11800,5.927285042229928,28.970969063617556,181.0,175.9965761016611,98.17487760211483,67.32236717195029
355,11833,7.729235155885082,19.16177919680879,179.68455615417432,171.62250686262362,101.17021754564115,74.78916968473983
356,11866,1.2469681104002837,26.219437978714595,178.40896862966997,174.53889921683802,97.76653902403866,70.48526466643337
357,11900,1.3408778574338522,21.451469980038834,175.62826986583607,171.73239032542605,94.88000423633932,63.79345524027122
358,11933,1.3604357007994066,25.528017997697077,167.1007250757856,163.82891780204872,83.95432681757427,53.58280030633349
359,11966,0.9453276985293954,31.80983109347176,163.47980757551736,148.75759112654774,72.83587999909217,46.14681005046473
360,12000,12.513349547729662,32.482894191195804,152.3053557883449,128.39010608197853,52.48342155242566,39.23458998333976
361,12033,32.13414241516101,32.909069960206494,149.34866536018194,117.81826137014275,35.63883524601469,33.90387435442444
362,12066,31.282142655175655,33.561247666518526,158.45396344412444,129.00093468292863,28.652523119728915,27.6589577389399
363,12100,41.99564739169398,21.93177321625113,165.52567576313956,157.481210739113,12.751281247449155,22.36202183679002
364,12133,42.20335122197973,1.7214906665329053,158.34695139967533,179.31039395572503,23.19505705874532,26.236637514700185
365,12166,49.778627707483324,16.034404766735054,156.1866504435556,174.84902981001534,32.95849357229615,36.01593314202856
366,12200,85.08249481980666,12.582438155641398,159.18615807038228,175.91083450541095,48.10130531866779,50.313048387715725
367,12233,32.01031813473001,10.52895744947548,172.5686833818145,177.9775127260875,63.83017453775955,67.94559082540634
368,12266,59.430038065423986,8.091277870609026,177.0476558146579,177.403128103493,75.30925062018501,77.2267147264904
369,12300,97.65077602125515,3.640193617787216,175.54301771719543,175.57638120315005,86.29135040225297,82.72194641029016
370,12333,96.10089821157473,0.5460715928631896,171.87057739816504,175.17470917503806,88.41471884637063,86.44867739244972
371,12366,105.47619180739734,4.4931176335113525,167.10816380005872,179.86656538326739,84.31840728325975,84.97097903473293
372,12400,119.44769639538686,12.066737870438489,171.7701291191144,175.16747624417593,76.13765343681797,77.51543557951473
373,12433,107.1213143967721,42.034604418207216,175.59841193858247,159.43008736337487,65.94444645463177,63.43385373702966
374,12466,86.28022672921817,61.36673581230117,158.11943602924504,146.88157821178038,60.519097624359034,45.40122899239803
375,12500,31.10214986808927,114.7693144355476,170.8477699302109,176.78285733576968,39.98851401124151,54.420129874179246
376,12533,24.877284742277585,106.82072569627522,167.49795497194643,178.61091879083864,42.124240632698935,55.63917075067135
377,12566,31.166874662352193,112.33753044502213,160.09626916391136,177.07187517023172,42.10896904573312,53.04166478118487
378,12600,52.7817531380676,181.0,181.0,179.62877408393322,41.2281744720807,47.37622384096715
379,12633,82.88434900189822,181.0,181.0,171.07024527695012,38.918727477313965,40.5219133198299
380,12666,138.68409882353077,181.0,181.0,170.3247337418364,29.816424680678875,29.527632329850594
381,12700,159.91777391750907,181.0,160.52884811992652,176.14626887107747,31.937515277990293,181.0
382,12733,157.152661890963,181.0,171.94386987517916,175.82134332557388,37.631272134808285,181.0
383,12766,144.2418718524164,161.35100547109616,181.0,168.28728094030856,41.84712051315949,18.178614227130442
384,12800,128.5904086114128,159.51464922038002,181.0,169.67932011643074,46.41564249017245,25.32504115522874
385,12833,123.43199361683698,167.0863584759373,129.7688631972881,176.1638488527141,50.11434688584061,42.49107303464147
386,12866,120.35665697779255,29.056792403747338,125.79025103911025,178.95967935928078,53.15805981610365,54.805058309844505
387,12900,116.95496130330378,21.578541122053753,181.0,175.77890480553106,56.85317404766898,55.902532711678525
388,12933,120.4505153501864,14.96916630766881,171.0328411638252,175.13665915195674,58.73671087970796,55.50608055523382
389,12966,133.7733639933203,20.8502278008229,175.22688621414835,168.42021292889302,53.49420960370636,52.62912439307468
390,13000,154.24909149060525,40.19313551654502,168.9984597487368,168.10217148548384,47.213055165874835,52.106413595917836
391,13033,159.94443382914363,74.74877445827883,181.0,179.7817352379875,43.486550417101625,45.63203164693274
392,13066,165.19107297725867,120.81318118828527,181.0,174.6972992866793,38.4903789555235,41.23730968606399
393,13100,176.22675583840024,158.58717434412247,165.57695050464264,173.01237623582227,29.423119778406296,32.94107314624484
394,13133,164.95918037265366,166.6881986939654,161.7653847865746,174.65088799570904,23.549908812009726,32.199931742657384
395,13166,147.83411590454173,161.52374917287952,165.58124093333208,173.009967406205,23.537293608960436,33.73933404242102
396,13200,151.0282189086424,149.5225602160106,172.29185228428804,172.43993301066536,29.525583061304356,38.29274563991207
397,13233,181.0,112.6485923659225,178.0118895132454,177.82887050423554,181.0,45.92767052671209
398,13266,62.62439664752246,99.34203740325927,179.26083729461047,171.99916739231014,20.9901046594255,50.418447973787366
399,13300,181.0,95.54931130643133,177.03924016241263,165.61658261001418,181.0,54.050823814893846
400,13333,181.0,87.6071198932359,159.17388964312826,181.0,181.0,56.4775456305423
401,13366,181.0,181.0,144.1058951321735,181.0,181.0,56.588227218409806
402,13400,181.0,181.0,133.759889595923,163.05261061291958,181.0,58.68909414969676
403,13433,181.0,70.9915270298184,114.96297782777657,161.72326660415774,181.0,63.59639359889028
404,13466,181.0,75.00464354561421,181.0,169.59950713572036,181.0,65.16884801416984
405,13500,155.11353729642997,85.22940540077386,110.40550346967689,166.49293899028734,22.467900599279133,63.96248051851653
406,13533,179.0402575511344,101.503072863676,129.6957894936691,172.0815880759676,24.336208240004584,64.61294150935994
407,13566,174.02946298799287,120.33542635084306,155.25167280758518,175.30389817474585,31.487974994956392,55.87718023462205
408,13600,159.11225078087654,139.09004866023307,179.17201934944845,171.48032598669056,38.73549048322398,47.600967146866374
409,13633,146.6466779286622,153.31715218722914,172.3575757996972,173.11913859207505,45.98497655861574,42.697489685137235
410,13666,131.24429404618056,160.48986662078724,178.92908667057628,170.62768297643836,52.043261955341706,43.832588171664526
411,13700,116.08306238513312,157.46496958658415,169.72769407445372,170.54349344832664,58.05960406873256,40.17369797199783
412,13733,102.86939004064557,119.8194689916681,151.80046261791944,174.49598532022537,66.81726519733947,43.62702507190615
413,13766,101.67672449667947,117.1665813239993,159.2196834734743,168.52390946650377,71.69586380122591,41.89829038494616
414,13800,101.80073254646513,95.79501881191767,173.854032433958,170.92190039519582,74.56228476222265,41.08864636593764
415,13833,103.95333215874422,58.08490417536168,171.3073974841167,161.8067353364309,77.14764401400639,39.241421396232774
416,13866,114.35298688468879,17.81490171659233,156.27210666588743,150.77370127277695,73.69246344192273,36.92176221398622
417,13900,121.64206567750956,12.439827862597085,156.10993952914205,147.17551811171307,71.2785433452271,36.246106937441965
418,13933,130.36791188726247,23.94713896346572,164.16217276077967,154.92193619864352,68.92328703255535,35.294045524954356
419,13966,136.51716016151408,67.11443889492094,165.5684059176208,169.80040429992192,65.86518334192218,33.037666628082
420,14000,141.56036047612525,122.83551472941863,174.1438608719677,175.28071410360414,58.61702103456475,31.748671156773423
421,14033,144.0814420449633,153.61578830885904,177.53507649117682,178.62437260317358,52.78754923460018,27.96012950177226
422,14066,151.45726281420153,166.7954484291134,174.48391215761583,176.9060471805172,45.52952805755381,25.191098321742892
423,14100,160.4775214015064,164.73577275786457,178.9987272429951,179.95864655575664,42.22447785077457,27.34793519644658
424,14133,172.1251998796288,147.52823564977606,174.73615347217626,167.7263461763329,31.286368729500104,36.49466057516716
425,14166,181.0,124.30210610659324,174.70303951615367,154.408198716604,181.0,43.589386266129324
426,14200,181.0,111.27542020877928,173.02386165037655,134.38284186872636,181.0,47.88671752847588
427,14233,4.492837692899745,92.30314508456134,179.52871559059787,132.08882350230252,38.7931609350985,56.9137770078079
428,14266,30.701456666821525,80.07771660103263,172.00026271589985,157.86562065078093,43.39399676300737,61.83653934736096
429,14300,19.056598216718005,72.55067125846429,163.54747513023463,161.25068537139722,45.66380725629657,66.09451059246767
430,14333,22.939666173746772,74.68219769545652,142.87681601708803,178.29917894036305,41.08947790285657,69.55605534938866
431,14366,19.57724786252365,74.8758331709416,132.1485971955963,179.89323608866653,40.219911179790394,72.99174798005137
432,14400,24.184364572709452,80.47303465654528,123.68808406264206,170.83755785634068,42.38884184039045,71.64172907818687
433,14433,181.0,87.47549130415948,181.0,167.80974151159097,40.11343214237868,71.876043607304
434,14466,148.24991771633316,104.42386399392838,158.78850205682934,176.20845795743625,40.14017778375909,67.41828196651356
435,14500,151.105537344953,123.95378824309138,174.057418455955,170.58723035399464,37.585736748160464,58.47695559420235
436,14533,152.3532242421709,143.5741314791936,179.28396892813456,175.0425254138219,40.77071186273316,49.342363099345945
437,14566,132.05750264966403,146.6997104580731,176.80179235818756,178.06347091921688,48.17154830509632,45.86516737954019
438,14600,121.17896693734926,175.32739647481253,174.47799811819533,178.1615467660433,52.20327283965559,30.751823806918228
439,14633,112.69497988079604,161.34096775632946,169.96471719620095,177.91362359741908,56.06896269962935,30.11421991092065
440,14666,101.26937643711628,143.645297487261,150.8524106606006,178.64293008296093,61.958294025165195,36.27311718033214
441,14700,90.95154825926679,132.6697672491826,142.6926669948253,173.95736845258108,67.93261274700563,39.82242626183579
442,14733,72.60012006111738,130.5340329891912,141.27319057387825,165.8159622357853,75.58799587641872,44.30602081906052
443,14766,60.81488300964277,139.92941890276143,152.78873265473845,160.26777064794314,77.54510216081441,43.336499015446066
444,14800,53.80870530746037,144.1393506927194,166.801391757969,154.57019172217844,80.56516064387304,43.41408345359699
